Date,Open,High,Low,Close,Volume
8/24/2012,0.35775,0.36675,0.357,0.365,347724000
8/27/2012,0.36475,0.36575,0.3585,0.35875,340944000
8/28/2012,0.356,0.36075,0.35525,0.35725,310764000
8/29/2012,0.357,0.36025,0.35625,0.358,250412000
8/30/2012,0.35725,0.3585,0.3495,0.35125,307488000
8/31/2012,0.35375,0.35625,0.34725,0.35075,485064000
9/4/2012,0.345,0.34625,0.32875,0.332,694452000
9/5/2012,0.33325,0.338,0.3295,0.333,480256000
9/6/2012,0.3355,0.35225,0.33525,0.34325,657296000
9/7/2012,0.3345,0.33725,0.32375,0.335,781064000
9/10/2012,0.33425,0.339,0.33125,0.332,371108000
9/11/2012,0.33175,0.34125,0.3305,0.336,382808000
